habitat,site,site_unqiue,depth,date,trip,quadrat,quadrat2,square,depth_mm,number_pieces,piece,widest_span_mm,remove_for_size,morphology_simple,stable,bound,number_bound_to_it,total_pieces_bound,binder_1,binder_2,binder_3,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,6,82,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,7,64,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,8,82,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,9,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,10,162,no,Branched,Yes,Yes,1,2,cca,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,11,21,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,12,91,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,13,69,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,14,81,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,15,52,no,Branched,Yes,Yes,1,2,sponge,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,5,5,NA,NA,NA,16,37,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,1,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,2,180,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,3,212,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,4,354,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,5,113,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,6,54,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,7,68,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,8,63,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,9,54,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,10,126,no,Other,Yes,Yes,1,2,macroalgae,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,11,34,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,12,79,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,13,259,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,14,56,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,15,108,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,6,6,NA,NA,NA,16,161,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,1,113,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,2,91,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,3,70,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,4,43,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,5,21,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,6,104,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,7,98,no,Branched,Yes,Yes,1,2,macroalgae,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,8,123,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,9,70,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,10,78,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,11,36,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,12,29,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,13,42,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,14,38,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,15,76,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,7,7,NA,NA,NA,16,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,1,95,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,2,149,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,3,74,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,4,153,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,5,38,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,6,69,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,7,73,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,8,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,9,23,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,10,83,no,Branched,Yes,Yes,2,3,sponge,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,11,49,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,12,66,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,13,172,no,Other,Yes,Yes,10,11,macroalgae,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,14,28,no,Unbranched,Yes,Yes,1,2,sponge,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,15,262,no,Other,Yes,Yes,4,5,macroalgae,NA,NA,
Southeast,2,8,2-3m,16/4/2019,2019,8,8,NA,NA,NA,16,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,1,48,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,2,82,no,Branched,Yes,Yes,1,2,unknown,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,3,96,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,4,78,no,Branched,No,Yes,1,2,ascidian,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,5,52,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,6,47,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,7,114,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,8,72,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,9,69,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,10,68,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,11,89,no,Branched,No,Yes,1,2,cca,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,12,99,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,13,52,no,Branched,No,Yes,2,3,macroalgae,cca,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,14,114,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,15,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,5,5,NA,NA,NA,16,45,no,Unbranched,No,Yes,1,2,macroalgae,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,1,58,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,2,114,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,3,54,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,4,47,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,5,142,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,6,85,no,Branched,Yes,Yes,1,1,sponge,ascidian,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,7,126,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,8,147,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,9,44,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,10,53,no,Branched,No,Yes,4,5,coral,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,11,98,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,12,81,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,13,66,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,14,86,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,15,31,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,6,6,NA,NA,NA,16,97,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,1,33,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,2,52,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,3,59,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,4,208,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,5,147,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,6,51,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,7,42,no,Unbranched,No,Yes,1,2,sponge,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,8,38,no,Branched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,9,64,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,10,52,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,11,79,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,12,51,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,13,48,no,Unbranched,No,Yes,1,2,sponge,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,14,32,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,15,156,no,Other,No,No,NA,NA,NA,NA,NA,
West,3,3,2-3m,17/4/2019,2019,7,7,NA,NA,NA,16,61,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,1,46,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,2,129,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,3,75,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,4,131,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,5,205,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,6,94,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,7,NA,yes,Other,NA,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,8,222,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,9,32,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,10,87,no,Branched,Yes,Yes,1,2,sponge,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,11,199,no,Branched,Yes,Yes,4,5,macroalgae,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,12,57,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,13,280,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,14,147,no,Branched,Yes,Yes,1,2,macroalgae,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,15,76,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,5,5,NA,NA,NA,16,29,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,1,68,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,2,67,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,3,124,no,Branched,Yes,Yes,1,2,sponge,ascidian,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,4,152,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,5,94,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,6,93,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,7,103,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,8,171,no,Branched,Yes,Yes,2,3,turf,macroalgae,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,9,102,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,10,116,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,11,212,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,12,297,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,13,105,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,14,76,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,15,74,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,6,6,NA,NA,NA,16,103,no,Branched,No,Yes,1,2,sponge,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,1,11,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,2,26,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,3,25,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,4,71,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,5,17,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,6,39,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,7,29,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,8,NA,yes,Other,NA,NA,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,9,132,no,Branched,No,Yes,1,2,sponge,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,10,46,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,11,98,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,12,135,no,Branched,Yes,Yes,1,2,sponge,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,13,142,no,Branched,No,Yes,1,2,macroalgae,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,14,75,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,15,93,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,1,7,2-3m,19/4/2019,2019,7,7,NA,NA,NA,16,37,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,1,51,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,2,95,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,3,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,4,57,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,5,170,no,Branched,No,Yes,1,2,anemone,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,6,84,no,Branched,Yes,Yes,1,2,anemone,sponge,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,7,39,no,Other,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,8,58,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,9,87,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,10,105,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,11,95,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,12,34,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,13,150,no,Unbranched,Yes,Yes,2,3,cca,sponge,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,14,75,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,15,92,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,6,6,NA,NA,NA,16,57,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,1,95,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,2,73,no,Unbranched,Yes,Yes,1,2,sponge,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,3,79,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,4,74,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,5,61,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,6,64,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,7,79,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,8,88,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,9,54,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,10,87,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,11,61,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,12,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,13,54,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,14,69,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,15,89,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,7,7,NA,NA,NA,16,115,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,1,113,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,2,57,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,3,58,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,4,66,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,5,59,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,6,73,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,7,50,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,8,86,no,Branched,No,Yes,1,2,ascidian,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,9,198,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,10,24,no,Other,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,11,126,no,Branched,Yes,Yes,1,2,cca,turf,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,12,65,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,13,116,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,14,79,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,15,56,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,8,8,NA,NA,NA,16,123,no,Unbranched,No,No,NA,NA,NA,NA,NA,
